"","huc12_id","ifi_measure_Flood","ifi_fp_AreaKM2","konrad_fp_area","k_totalCells","k_sum_1_2_3","k_percentArea","floodPlainAreaRatio"
"360",170200080509,0.6610418,2.891822,0,0,NA,NA,Inf
"361",170200080601,0.8736598,0.6747897,0,0,NA,NA,Inf
"362",170200080602,0.6233941,8.221754,0,0,NA,NA,Inf
"363",170200080603,0.9006651,0.6881165,0,0,NA,NA,Inf
"364",170200080605,0.6286281,5.16335,0,0,NA,NA,Inf
"365",170200090113,0.7693785,0.2753671,0,0,NA,NA,Inf
"366",170200090114,0.8515421,3.583383,0,0,NA,NA,Inf
"367",170200090201,0.9000388,0.6331319,0,0,NA,NA,Inf
"368",170200090202,0.746853,0.3001105,0,0,NA,NA,Inf
"369",170200090203,0.7884366,1.043538,0,0,NA,NA,Inf
"370",170200090204,0.747954,0.748335,0,0,NA,NA,Inf
"371",170200090205,0.749236,0.3540657,0,0,NA,NA,Inf
"372",170200090206,0.7537515,0.7666035,0,0,NA,NA,Inf
"373",170200090207,0.8695643,0.6086364,0,0,NA,NA,Inf
"374",170200090208,0.9696561,0.1703384,0,0,NA,NA,Inf
"375",170200090209,0.9743195,0.303579,0,0,NA,NA,Inf
"376",170200080709,0.6362873,1.966235,0,0,NA,NA,Inf
"377",170200080707,0.7441427,0.1398514,0,0,NA,NA,Inf
"378",170200080708,0.7411272,0.2515179,0,0,NA,NA,Inf
"379",170200090101,0.8263,0.2091034,0,0,NA,NA,Inf
"380",170200090102,0.9402347,0.234565,0,0,NA,NA,Inf
"381",170200090103,0.9796003,0.5976454,0,0,NA,NA,Inf
"382",170200090104,0.9341013,0.622746,0,0,NA,NA,Inf
"383",170200090105,0.9522312,0.5464545,0,0,NA,NA,Inf
"384",170200090106,0.8342773,0.3652255,0,0,NA,NA,Inf
"385",170200090110,0.9599169,0.5163125,0,0,NA,NA,Inf
"386",170200090111,0.9826648,0.5934685,0,0,NA,NA,Inf
"387",170200090112,0.7408479,0.1716052,0,0,NA,NA,Inf
"388",170200090303,0.5697568,0.9857885,0,0,NA,NA,Inf
"389",170200090210,1,0.4153197,0,0,NA,NA,Inf
"390",170200090302,0.7745943,0.6207841,0,0,NA,NA,Inf
"391",170200090304,0.6737208,0.5966441,0,0,NA,NA,Inf
"392",170200090305,0.6988057,1.0765,0,0,NA,NA,Inf
"393",170200100101,0.7364689,0.1764008,0,0,NA,NA,Inf
"394",170200100102,0.7249314,0.1714441,0,0,NA,NA,Inf
"395",170200100103,0.673175,1.012152,0,0,NA,NA,Inf
"396",170200100201,0.7479989,0.6187741,0,0,NA,NA,Inf
"397",170200100202,0.7407075,1.123234,0,0,NA,NA,Inf
"398",170200100203,0.7494712,0.399704,0,0,NA,NA,Inf
"399",170200100204,0.8449723,1.630678,0,0,NA,NA,Inf
"400",170200100205,0.7382251,1.405931,0,0,NA,NA,Inf
"401",170200100206,0.7364094,0.3253879,0,0,NA,NA,Inf
"402",170200100207,0.6602125,2.438681,0,0,NA,NA,Inf
"403",170200100208,0.9633863,0.337936,0,0,NA,NA,Inf
"404",170200100209,0.6284037,2.223287,0,0,NA,NA,Inf
"405",170200100302,0.5365773,1.984252,0,0,NA,NA,Inf
"406",170200110104,0.9286823,2.270225,0,0,NA,NA,Inf
"407",170200100306,0.610717,2.111674,0,0,NA,NA,Inf
"408",170200100303,0.557737,1.863294,0,0,NA,NA,Inf
"409",170200100305,0.8538342,0.408677,0,0,NA,NA,Inf
"410",170200100307,0.5367359,1.934889,0,0,NA,NA,Inf
"411",170200100308,0.5178086,1.596077,0,0,NA,NA,Inf
"412",170200100309,0.5559059,0.5825175,0,0,NA,NA,Inf
"413",170200100310,0.6938453,0.4558689,0,0,NA,NA,Inf
"414",170200100311,0.9932278,0.4758738,0,0,NA,NA,Inf
"415",170200100312,0.9981187,1.108705,0,0,NA,NA,Inf
"416",170200100313,0.5570629,3.286713,0,0,NA,NA,Inf
"417",170200100401,0.6919254,0.9799861,0,0,NA,NA,Inf
"418",170200100402,0.9694666,0.6681542,0,0,NA,NA,Inf
"419",170200100403,0.9661152,0.216461,0,0,NA,NA,Inf
"420",170200100404,0.9993858,0.01264409,0,0,NA,NA,Inf
"421",170200100405,0.5658422,6.432682,0,0,NA,NA,Inf
"422",170200100406,0.9150065,0.8161398,0,0,NA,NA,Inf
"423",170200100407,0.9759031,0.7489082,0,0,NA,NA,Inf
"424",170200100408,0.9484054,1.265506,0,0,NA,NA,Inf
"425",170200100409,0.6635404,1.786073,0,0,NA,NA,Inf
"426",170200100504,0.7465223,0.0943948,0,0,NA,NA,Inf
"427",170200100501,0.9547534,0.507273,0,0,NA,NA,Inf
"428",170200100502,0.9560097,0.8809917,0,0,NA,NA,Inf
"429",170200100503,0.9970977,0.01742272,0,0,NA,NA,Inf
"430",170200100505,0.9801596,0.05855094,0,0,NA,NA,Inf
"431",170200100506,0.6636014,1.718075,0,0,NA,NA,Inf
"432",170200100507,0.6125782,4.061515,0,0,NA,NA,Inf
"433",170200110101,0.9713098,0.7504612,0,0,NA,NA,Inf
"434",170200110102,0.9623174,1.779447,0,0,NA,NA,Inf
"435",170200110103,1,0.1947563,0,0,NA,NA,Inf
"436",170200110106,0.9977218,0.5347478,0,0,NA,NA,Inf
"437",170200110105,0.965141,5.818254,0,0,NA,NA,Inf
"438",170200110107,0.9895857,0.6229236,0,0,NA,NA,Inf
"439",170300010102,0.5020138,2.818272,0,0,NA,NA,Inf
"440",170300010103,0.9194599,3.33335,0,0,NA,NA,Inf
"441",170300010104,0.6351541,2.31755,0,0,NA,NA,Inf
"442",170300010105,0.9514078,1.500358,0,0,NA,NA,Inf
"443",170300010203,0.6686814,1.29568,0,0,NA,NA,Inf
"444",170300010106,0.6990625,4.129421,0,0,NA,NA,Inf
"445",170300010201,0.6835008,1.035788,0,0,NA,NA,Inf
"446",170300010202,0.5361919,2.019507,0,0,NA,NA,Inf
"447",170300010204,0.9437195,2.420454,0,0,NA,NA,Inf
"448",170300010302,0.7789001,1.296455,0,0,NA,NA,Inf
"449",170300010303,0.9076789,1.317691,0,0,NA,NA,Inf
"450",170300010305,0.5102594,2.534831,0,0,NA,NA,Inf
"451",170300010306,0.4565063,16.95882,0,0,NA,NA,Inf
"452",170300010307,0.4783634,15.02835,0,0,NA,NA,Inf
"453",170300010404,0.603975,6.411935,0,0,NA,NA,Inf
"454",170300010405,0.5925041,22.23072,0,0,NA,NA,Inf
"455",170300010406,0.9788101,0.8979929,0,0,NA,NA,Inf
"456",170300010407,0.6713118,4.858818,0,0,NA,NA,Inf
"457",170300010503,0.6982589,1.433789,0,0,NA,NA,Inf
"458",170300010502,0.5432466,1.956884,0,0,NA,NA,Inf
"459",170300010409,0.6699846,1.98536,0,0,NA,NA,Inf
"460",170300010501,0.5877723,1.302843,0,0,NA,NA,Inf
"461",170300010504,0.857873,3.271707,0,0,NA,NA,Inf
"462",170300010505,0.5921999,3.953459,0,0,NA,NA,Inf
"463",170300010506,0.7305694,4.007429,0,0,NA,NA,Inf
"464",170300010507,0.4810932,16.7093,0,0,NA,NA,Inf
"465",170300010508,0.7352763,1.763319,0,0,NA,NA,Inf
"466",170300010509,0.760595,0.6574841,0,0,NA,NA,Inf
"467",170300010510,0.5366586,8.053698,0,0,NA,NA,Inf
"468",170300010511,0.5357332,27.19603,0,0,NA,NA,Inf
"469",170200110707,0.5255406,3.005823,0,0,NA,NA,Inf
"470",170200110708,0.39192,5.782449,0,0,NA,NA,Inf
"471",170200120204,1,0.005627487,0,0,NA,NA,Inf
"472",170200120205,0.9568289,3.754573,0,0,NA,NA,Inf
"473",170200120301,0.9918876,0.9304403,0,0,NA,NA,Inf
"474",170200120302,0.9982502,0.3476434,0,0,NA,NA,Inf
"475",170300020204,0.7809509,0.883328,0,0,NA,NA,Inf
"476",170200120304,0.9997355,0.004851482,0,0,NA,NA,Inf
"477",170300020203,0.9212475,1.28438,0,0,NA,NA,Inf
"478",170300020205,0.9944259,0.7350866,0,0,NA,NA,Inf
"479",170300020206,0.7203665,3.80939,0,0,NA,NA,Inf
"480",170300020207,0.6191781,3.336675,0,0,NA,NA,Inf
"481",170300020208,0.5490347,4.930599,0,0,NA,NA,Inf
"482",170300020301,0.9275579,1.170253,0,0,NA,NA,Inf
"483",170300020312,0.4663732,22.43009,0,0,NA,NA,Inf
"484",170300030103,0.9329772,1.807191,0,0,NA,NA,Inf
"485",170300020306,0.6974887,0.9622285,0,0,NA,NA,Inf
"486",170300020304,0.8359097,2.060356,0,0,NA,NA,Inf
"487",170300020305,0.8267074,2.093745,0,0,NA,NA,Inf
"488",170300020307,0.9740024,0.5668525,0,0,NA,NA,Inf
"489",170300020309,0.8098968,1.174386,0,0,NA,NA,Inf
"490",170300020310,0.7939451,1.20141,0,0,NA,NA,Inf
"491",170300020311,0.6765551,5.289834,0,0,NA,NA,Inf
"492",170300030104,0.8821688,2.980993,0,0,NA,NA,Inf
"493",170300030105,0.4851977,33.41776,0,0,NA,NA,Inf
"494",170300030203,0.9883155,1.209181,0,0,NA,NA,Inf
"495",170300030204,0.6899008,1.495992,0,0,NA,NA,Inf
"496",170300030205,0.4442999,8.484201,0,0,NA,NA,Inf
"497",170300030206,0.4424001,30.96911,0,0,NA,NA,Inf
"498",170200150606,0.941165,9.2509,0,0,NA,NA,Inf
"499",170200071301,0.7484784,0.07744151,0,0,NA,NA,Inf
"500",170200151011,0.9767533,0.4351946,0,0,NA,NA,Inf
"501",170200151009,0.9891281,0.2536134,0,0,NA,NA,Inf
"502",170200151010,0.8232214,6.851756,0,0,NA,NA,Inf
"503",170200151012,0.8074318,16.2572,0,0,NA,NA,Inf
"504",170200160101,0.9987189,0.03223613,0,0,NA,NA,Inf
"505",170200160102,0.5894812,8.731736,0,0,NA,NA,Inf
"506",170200160103,0.9987346,0.01265352,0,0,NA,NA,Inf
"507",170200160105,0.7302693,4.374613,0,0,NA,NA,Inf
"508",170200160106,0.5133752,15.41819,0,0,NA,NA,Inf
"509",170200160201,0.9822297,5.093491,0,0,NA,NA,Inf
"510",170200160107,0.9998097,0.06094861,0,0,NA,NA,Inf
"511",170200110108,0.981134,1.212883,0,0,NA,NA,Inf
"512",170200110109,0.9974474,0.2875325,0,0,NA,NA,Inf
"513",170200110110,0.9858246,3.402887,0,0,NA,NA,Inf
"514",170200120405,1,0.05408409,0,0,NA,NA,Inf
"515",170200050507,0.3803779,5.920103,0,0,NA,NA,Inf
"516",170200050506,0.7680201,0.8039791,0,0,NA,NA,Inf
"517",170200110203,0.5225878,4.437056,0,0,NA,NA,Inf
"518",170200110111,0.9534719,1.085537,0,0,NA,NA,Inf
"519",170200110201,0.6798066,1.392298,0,0,NA,NA,Inf
"520",170200110202,0.815768,0.471703,0,0,NA,NA,Inf
"521",170200110301,0.746469,0.270261,0,0,NA,NA,Inf
"522",170200110302,0.8936036,0.1545368,0,0,NA,NA,Inf
"523",170200110303,0.9829343,2.22692,0,0,NA,NA,Inf
"524",170200110304,0.9242437,0.5887542,0,0,NA,NA,Inf
"525",170200110305,0.9025538,4.570983,0,0,NA,NA,Inf
"526",170200110306,0.7463902,0.5024135,0,0,NA,NA,Inf
"527",170200110307,0.9449406,1.614563,0,0,NA,NA,Inf
"528",170200110401,0.9647009,1.789586,0,0,NA,NA,Inf
"529",170200110406,0.4866808,2.997781,0,0,NA,NA,Inf
"530",170200110501,0.4357865,0.6423923,0,0,NA,NA,Inf
"531",170200110502,0.644775,1.154663,0,0,NA,NA,Inf
"532",170200110403,0.8886325,0.940032,0,0,NA,NA,Inf
"533",170200110308,0.7231696,2.592105,0,0,NA,NA,Inf
"534",170200110402,0.7781321,0.6799982,0,0,NA,NA,Inf
"535",170200110404,0.5328472,2.658652,0,0,NA,NA,Inf
"536",170200110405,0.9072089,0.431264,0,0,NA,NA,Inf
"537",170200110503,0.6082306,1.971145,0,0,NA,NA,Inf
"538",170200110601,0.9510439,0.1925066,0,0,NA,NA,Inf
"539",170200110603,0.8836771,0.1526329,0,0,NA,NA,Inf
"540",170200110604,0.595636,1.686561,0,0,NA,NA,Inf
"541",170200110701,0.6907031,5.011736,0,0,NA,NA,Inf
"542",170200110702,0.7081357,1.140201,0,0,NA,NA,Inf
"543",170200110703,0.5769941,2.251841,0,0,NA,NA,Inf
"544",170200110704,0.7833729,0.5443698,0,0,NA,NA,Inf
"545",170200110705,0.649131,1.375027,0,0,NA,NA,Inf
"546",170200110706,0.6180381,2.936423,0,0,NA,NA,Inf
"547",171100060105,0.7251955,2.256882,3.2212,32212,10446,32.4289084813113,0.70063392524525
"548",171100060106,0.8084466,4.037253,5.7998,57998,30321,52.2793889444464,0.696102106969206
"549",171100060201,0.8718376,0.8895477,0.7502,7502,1993,26.5662490002666,1.18574740069315
"550",171100060203,0.9669189,0.996054,1.736,17360,4583,26.3997695852535,0.573763824884793
"551",171100060204,0.9508931,0.7856178,1.273,12730,2625,20.6205813040063,0.617138884524745
"552",171100060205,0.7474979,1.282745,1.7862,17862,8476,47.45269286754,0.718141865412608
"553",171100060301,0.9974388,0.2131319,0.0387,387,145,37.4677002583979,5.5072842377261
"554",171100060302,0.9483871,0.7904539,1.0362,10362,2654,25.6128160586759,0.762839123721289
"555",171100060303,0.7224182,4.276535,9.5136,95136,42460,44.6308442650521,0.44951805835856
"556",171100060304,0.9782699,0.3782939,0.2781,2781,1206,43.3656957928803,1.36028011506652
"557",171100060305,0.8871662,6.769395,13.2247,132247,79699,60.2652612157554,0.511875127602138
"558",171100070104,0.3678055,15.37308,10.9169,109169,48499,44.4256153303593,1.408190969964
"559",171100070105,0.3766199,21.849,22.1162,221162,61912,27.9939591792442,0.987918358488348
"560",171100070106,0.9732366,1.769474,3.0858,30858,13084,42.4006740553503,0.573424719683712
"561",171100070201,0.6886069,6.922163,10.281,102810,16241,15.7971014492754,0.673296663748663
"562",171100070202,0.555838,9.333238,14.1434,141434,20476,14.477424098873,0.659900589674336
"563",171100070203,0.4449688,42.97233,53.1818,531818,98428,18.5078353872942,0.808026994197263
"564",171100070204,0.470238,91.70146,131.0151,1310151,82320,6.28324521371964,0.699930466030251
"565",171100080101,0.9776674,1.229698,0.7853,7853,1830,23.3031962307398,1.56589583598625
"566",171100080102,0.7451861,3.055485,6.0088,60088,13715,22.824856876581,0.508501697510318
"567",171100080103,0.8795325,3.072427,4.3256,43256,10581,24.4613464028112,0.710289208433512
"568",171100080104,0.9417409,2.069427,1.7845,17845,8428,47.2289156626506,1.15966769403194
"569",171100080105,0.7801369,4.073904,6.6923,66923,23738,35.4706154834661,0.608744975568937
"570",171100080106,0.4721777,4.295926,7.4877,74877,15383,20.5443594161091,0.573731052259038
"571",171100080107,0.9922383,0.8233738,0.9432,9432,2778,29.4529262086514,0.87295780322307
"572",171100080108,0.825873,2.916603,3.7232,37232,17442,46.8467984529437,0.783359207133648
"573",171100080109,0.6200559,12.57441,17.9737,179737,38972,21.6827920795384,0.699600527437311
"574",171100080201,0.9424149,1.019942,1.3676,13676,2422,17.7098566832407,0.745789704591986
"575",171100080202,0.771624,2.813269,4.2269,42269,10970,25.9528259480944,0.665563178688874
"576",171100080203,0.6939041,4.649357,6.0317,60317,21426,35.5223237229968,0.770820332576222
"577",171100090501,0.9223005,0.7695354,0.3946,3946,0,0,1.95016573745565
"578",171100090103,0.9461722,3.666779,3.2312,32312,15196,47.0289675662293,1.1348040975489
"579",171100090502,0.9654525,1.945705,8.6365,86365,0,0,0.225288600706305
"580",171100090303,0.4603242,4.303468,4.0707,40707,18348,45.0733289114894,1.05718132016606
"581",171100090401,0.9318598,1.556227,0.9059,9059,2101,23.1924053427531,1.7178794568937
"582",171100090402,0.6600732,2.028835,2.2036,22036,13133,59.5979306589218,0.920691141768016
"583",171100080207,0.5816192,7.109747,9.3763,93763,30358,32.3773770037222,0.758267866855796
"584",171100080205,0.8919039,2.697685,3.6501,36501,13703,37.5414372208981,0.739071532286787
"585",171100080206,0.799955,2.929422,4.145,41450,9890,23.8600723763571,0.70673630880579
"586",171100080301,0.8638905,1.2501,1.6927,16927,5405,31.9312341229988,0.738524251196313
"587",171100080302,0.7678276,3.091424,4.7191,47191,20664,43.7880104257168,0.65508762263991
"588",171100080303,0.4659049,24.83678,27.5641,275641,36668,13.3028105397963,0.901055358237708
"589",171100080304,0.4583596,28.74646,35.4254,354254,22666,6.39823403546608,0.811464655303822
"590",171100090101,0.9722062,0.6543715,0.679,6790,1768,26.0382916053019,0.963728276877761
"591",171100090102,0.6848408,0.7048807,0.3579,3579,744,20.7879295892707,1.96949063984353
"592",171100090104,0.6979753,1.84821,2.3486,23486,8377,35.6680575662097,0.78694115643362
"593",171100090201,0.9779666,1.300493,1.4469,14469,4105,28.3710000691133,0.89881332503974
"594",171100090202,0.98556,0.5926898,0.1404,1404,316,22.5071225071225,4.22143732193732
"595",171100090203,0.8117356,2.409486,3.3955,33955,16102,47.4215873950817,0.709611544691503
"596",171100090301,0.82396,3.180236,2.5591,25591,10431,40.7604235864171,1.24271658004767
"597",171100090302,0.4305232,7.501212,7.8542,78542,26265,33.4407068829416,0.955057421506964
"598",171100090503,0.5611306,3.551956,4.9865,49865,19395,38.8950165446706,0.712314449012333
"599",171100090403,0.7223468,4.058927,5.3004,53004,29765,56.1561391593087,0.765777488491434
"600",171100090601,0.721349,3.478583,5.8157,58157,21649,37.2250975806868,0.598136595766632
"601",171100090602,0.3759041,7.234362,10.4815,104815,28408,27.1029909841149,0.69020292897009
"602",171100090603,0.4468536,16.09479,18.0869,180869,93248,51.555545726465,0.889858958693861
"603",171100090701,0.4842776,5.51802,10.4146,104146,20182,19.3785647072379,0.529835039271792
"604",171100100101,0.9246062,0.9609488,0.3556,3556,214,6.01799775028122,2.70233070866142
"605",171100100102,0.7098888,2.743218,4.2374,42374,15878,37.4710907632039,0.647382357105772
"606",170800060103,0.7688123,2.306917,0,0,NA,NA,Inf
"607",170200070106,0,0,0,0,NA,NA,NA
"608",170200071303,0,0,0,0,NA,NA,NA
"609",170200160104,0,0,0,0,NA,NA,NA
"610",170200120306,0,0,0,0,NA,NA,NA
"611",171100100104,0.779198,2.857767,3.9978,39978,14898,37.2654960228125,0.71483490920006
"612",171100100202,0.981342,1.843817,2.6695,26695,12125,45.4204907286009,0.690697508896797
"613",171100100203,0.9463454,1.556262,1.0943,10943,4144,37.8689573243169,1.42215297450425
"614",171100100204,0.9793442,1.378976,1.2581,12581,3379,26.8579604165011,1.0960782131786
"615",171100100205,0.435348,11.72445,12.7734,127734,54852,42.9423646014374,0.917880125886608
"616",171100100301,0.6185479,3.295639,3.7528,37528,12519,33.3590918780644,0.87818135791942
"617",171100100302,0.4183846,16.2955,18.0758,180758,28728,15.8930725057812,0.901509200146052
"618",171100100403,0.9276803,1.268387,0.3445,3445,507,14.7169811320755,3.68182002902758
"619",171100100404,0.467744,31.62202,36.8604,368604,53472,14.5066249959306,0.857885969767013
"620",171100100501,0.8433377,1.020714,0.2763,2763,497,17.9876945349258,3.694223669924
"621",171100100502,0.8306802,2.228701,2.4849,24849,10206,41.0720753350235,0.896897661877742
"622",171100100503,0.8882279,0.6942541,0,0,NA,NA,Inf
"623",170800040103,0.911426,2.41819,0,0,NA,NA,Inf
"624",170800040101,0.9394803,1.230703,0,0,NA,NA,Inf
"625",170800040102,0.8284436,3.649005,0,0,NA,NA,Inf
"626",170800040201,0.8642575,2.085134,0,0,NA,NA,Inf
"627",170800040202,0.3727754,5.641309,0,0,NA,NA,Inf
"628",170800040203,0.5948129,1.206365,0,0,NA,NA,Inf
"629",170800040204,0.809329,2.07124,0,0,NA,NA,Inf
"630",170800040205,0.9335637,1.441639,0,0,NA,NA,Inf
"631",170800040206,0.25,11.79906,0,0,NA,NA,Inf
"632",170800040301,0.9921656,0.6760151,0,0,NA,NA,Inf
"633",170800040302,0.9957122,0.4181411,0,0,NA,NA,Inf
"634",170800040304,0.9577013,5.003714,0,0,NA,NA,Inf
"635",170800040307,0.7999368,6.16388,0,0,NA,NA,Inf
"636",170800040308,0.9201056,2.367074,0,0,NA,NA,Inf
"637",170800040309,0.7394386,3.631877,0,0,NA,NA,Inf
"638",171100100601,0.4338672,21.14913,23.3255,233255,34875,14.9514479861096,0.90669567640565
"639",171100100504,0.9108058,1.463333,1.5909,15909,7234,45.4711169778113,0.919814570368974
"640",171100100505,0.5203304,3.57428,4.5723,45723,18899,41.3336832666273,0.781724733722634
"641",171100100602,0.6994926,4.37423,5.145,51450,11652,22.6472303206997,0.850190476190476
"642",171100110102,0.6209756,1.21034,7.2319,72319,1478,2.04372294970893,0.167361274353904
"643",171100110103,0.4332606,8.282802,14.7866,147866,30864,20.8729525381088,0.560155952010604
"644",170800040404,0.9934629,0.4780399,0,0,NA,NA,Inf
"645",170800040406,0.7469904,0.109688,0,0,NA,NA,Inf
"646",170800040401,0.9744231,0.5834623,0,0,NA,NA,Inf
"647",170800040402,0.9398221,2.829294,0,0,NA,NA,Inf
"648",170800040403,0.72482,6.013203,0,0,NA,NA,Inf
"649",170800040405,0.9596768,1.583772,0,0,NA,NA,Inf
"650",170800040407,0.9542622,0.9233377,0,0,NA,NA,Inf
"651",170800040408,0.5164436,7.950951,0,0,NA,NA,Inf
"652",170800040501,0.743212,0.7510371,0,0,NA,NA,Inf
"653",170800040502,0.9804001,0.7927621,0,0,NA,NA,Inf
"654",170800040503,0.5163352,12.07773,0,0,NA,NA,Inf
"655",170800040504,0.5610364,17.21642,0,0,NA,NA,Inf
"656",170800050106,0.775836,5.29519,0,0,NA,NA,Inf
"657",170800050206,0.7895836,3.646137,0,0,NA,NA,Inf
"658",171100120102,0.9912817,1.267355,1.1342,11342,0,0,1.1173999294657
"659",171100110203,0.2993139,67.22653,78.9579,789579,134795,17.0717559610881,0.851422466909581
"660",171100110204,0.6980665,1.205015,0.0639,639,0,0,18.8578247261346
"661",171100120101,0.9721269,0.512485,0.3353,3353,806,24.0381747688637,1.52843722039964
"662",171100120103,0.9801274,3.718573,5.1792,51792,18549,35.8144114921223,0.717982120790856
"663",171100120104,0.9093317,2.069459,1.6106,16106,4763,29.5728300012418,1.28489941636657
"664",171100120105,0.777392,3.296339,2.572,25720,9781,38.0287713841369,1.28162480559876
"665",171100120106,0.9186677,0.05139239,0.0577,577,17,2.94627383015598,0.89068266897747
"666",171100120107,0.4345841,12.05929,15.3416,153416,29510,19.2352818480471,0.786051650414559
"667",170800040508,0.6927669,11.47999,0,0,NA,NA,Inf
"668",170800040505,0.6641423,2.48986,0,0,NA,NA,Inf
"669",170800040507,0.6398449,3.367236,0,0,NA,NA,Inf
"670",170800050101,0.8178233,0.3211304,0,0,NA,NA,Inf
"671",170800050102,0.6786388,1.266054,0,0,NA,NA,Inf
"672",170800050104,0.5202614,3.774473,0,0,NA,NA,Inf
"673",170800050105,0.9520932,1.162596,0,0,NA,NA,Inf
"674",170800050201,0.9018288,1.08045,0,0,NA,NA,Inf
"675",170800050202,0.5107092,6.818799,0,0,NA,NA,Inf
"676",170800050203,0.8912761,1.73933,0,0,NA,NA,Inf
"677",170800050204,0.9387004,2.39492,0,0,NA,NA,Inf
"678",170800050205,0.7674591,2.929058,0,0,NA,NA,Inf
"679",170800050302,0.6980063,2.327481,0,0,NA,NA,Inf
"680",170800050303,0.7355619,2.402489,0,0,NA,NA,Inf
"681",170800050304,0.629892,4.687589,0,0,NA,NA,Inf
"682",171001060600,0.9014054,10.74509,0,0,NA,NA,Inf
"683",171100120302,0.4954467,1.368721,5.11,51100,6296,12.320939334638,0.267851467710372
"684",171100140303,0.7614428,4.659486,2.9403,29403,14426,49.0630207801925,1.584697479849
"685",170800050502,0.9860411,8.895291,0,0,NA,NA,Inf
"686",170800050503,0.9740022,6.670652,0,0,NA,NA,Inf
"687",170800050504,0.7963329,19.36345,0,0,NA,NA,Inf
"688",171100120202,0.6518881,1.775097,6.1886,61886,5467,8.83398506932101,0.286833371037068
